x y dx dy
11.318 -0.371755130674792 0.017 0.018
11.335 -0.389208423194735 0.017 0.018
11.352 -0.406661715714679 0.017 0.018
11.369 -0.418879020478639 0.017 0.018
11.385 -0.431096325242599 0.017 0.018
11.402 -0.441568300754565 0.017 0.018
11.419 -0.450294947014537 0.017 0.018
11.436 -0.45553093477052 0.017 0.018
11.453 -0.459021593274509 0.017 0.018
11.469 -0.460766922526503 0.017 0.018
11.486 -0.459021593274509 0.017 0.018
11.503 -0.45553093477052 0.017 0.018
11.52 -0.450294947014537 0.017 0.018
11.536 -0.441568300754565 0.017 0.018
11.553 -0.432841654494594 0.017 0.018
11.57 -0.420624349730633 0.017 0.018
11.587 -0.406661715714679 0.017 0.018
11.603 -0.389208423194735 0.017 0.018
11.62 -0.371755130674792 0.017 0.018
11.637 -0.352556508902855 0.017 0.018
11.654 -0.329867228626928 0.017 0.018
11.671 -0.305432619099008 0.017 0.018
11.687 -0.280998009571087 0.017 0.018
11.704 -0.254818070791172 0.017 0.018
11.721 -0.226892802759263 0.017 0.018
11.738 -0.198967534727354 0.017 0.018
11.754 -0.16929693744345 0.017 0.018
11.771 -0.139626340159546 0.017 0.018
11.788 -0.108210413623648 0.017 0.018
11.805 -0.075049157835756 0.017 0.018
11.821 -0.041887902047864 0.017 0.018
11.838 -0.010471975511966 0.017 0.018
11.855 0.020943951023932 0.017 0.018
11.872 0.054105206811824 0.017 0.018
11.889 0.085521133347722 0.017 0.018
11.905 0.11693705988362 0.017 0.018
11.922 0.148352986419518 0.017 0.018
11.939 0.178023583703422 0.017 0.018
11.956 0.207694180987325 0.017 0.018
11.972 0.235619449019234 0.017 0.018
11.989 0.263544717051144 0.017 0.018
12.006 0.289724655831059 0.017 0.018
12.023 0.315904594610974 0.017 0.018
12.039 0.3385938748869 0.017 0.018
12.056 0.361283155162826 0.017 0.018
12.073 0.380481776934764 0.017 0.018
12.09 0.399680398706702 0.017 0.018
12.107 0.417133691226645 0.017 0.018
12.123 0.431096325242599 0.017 0.018
12.14 0.44331363000656 0.017 0.018
12.157 0.453785605518526 0.017 0.018
12.174 0.462512251778497 0.017 0.018
12.19 0.469493568786475 0.017 0.018
12.207 0.474729556542458 0.017 0.018
12.224 0.476474885794452 0.017 0.018
12.241 0.476474885794452 0.017 0.018
12.257 0.474729556542458 0.017 0.018
12.274 0.471238898038469 0.017 0.018
12.291 0.464257581030492 0.017 0.018
12.308 0.45553093477052 0.017 0.018
12.325 0.445058959258554 0.017 0.018
12.341 0.432841654494594 0.017 0.018
12.358 0.418879020478639 0.017 0.018
12.375 0.40317105721069 0.017 0.018
12.392 0.383972435438752 0.017 0.018
12.408 0.364773813666815 0.017 0.018
12.425 0.342084533390888 0.017 0.018
12.442 0.319395253114962 0.017 0.018
12.459 0.294960643587042 0.017 0.018
12.476 0.268780704807127 0.017 0.018
12.492 0.240855436775217 0.017 0.018
12.509 0.212930168743308 0.017 0.018
12.526 0.183259571459405 0.017 0.018
12.542 0.151843644923507 0.017 0.018
12.559 0.122173047639603 0.017 0.018
12.576 0.090757121103705 0.017 0.018
12.593 0.057595865315813 0.017 0.018
12.61 0.026179938779915 0.017 0.018
12.626 -0.005235987755983 0.017 0.018
12.643 -0.036651914291881 0.017 0.018
12.66 -0.068067840827779 0.017 0.018
12.677 -0.099483767363677 0.017 0.018
12.693 -0.130899693899575 0.017 0.018
12.71 -0.160570291183478 0.017 0.018
12.727 -0.190240888467382 0.017 0.018
12.744 -0.219911485751285 0.017 0.018
12.76 -0.2460914245312 0.017 0.018
12.777 -0.272271363311115 0.017 0.018
12.794 -0.29845130209103 0.017 0.018
12.811 -0.321140582366957 0.017 0.018
12.828 -0.342084533390888 0.017 0.018
12.845 -0.36302848441482 0.017 0.018
12.861 -0.380481776934764 0.017 0.018
12.878 -0.396189740202713 0.017 0.018
12.895 -0.410152374218667 0.017 0.018
12.911 -0.422369678982628 0.017 0.018
12.928 -0.432841654494594 0.017 0.018
12.945 -0.439822971502571 0.017 0.018
12.962 -0.445058959258554 0.017 0.018
12.979 -0.448549617762543 0.017 0.018
12.995 -0.450294947014537 0.017 0.018
13.012 -0.450294947014537 0.017 0.018
13.029 -0.446804288510548 0.017 0.018
13.046 -0.439822971502571 0.017 0.018
13.062 -0.432841654494594 0.017 0.018
13.079 -0.424115008234622 0.017 0.018
13.096 -0.411897703470662 0.017 0.018
13.113 -0.397935069454707 0.017 0.018
13.129 -0.382227106186758 0.017 0.018
13.146 -0.364773813666815 0.017 0.018
13.163 -0.345575191894877 0.017 0.018
13.18 -0.322885911618951 0.017 0.018
13.196 -0.300196631343025 0.017 0.018
13.213 -0.275762021815104 0.017 0.018
13.23 -0.249582083035189 0.017 0.018
13.247 -0.22165681500328 0.017 0.018
13.264 -0.19373154697137 0.017 0.018
13.281 -0.164060949687467 0.017 0.018
13.297 -0.134390352403563 0.017 0.018
13.314 -0.102974425867666 0.017 0.018
13.331 -0.071558499331767 0.017 0.018
13.348 -0.04014257279587 0.017 0.018
13.364 -0.008726646259972 0.017 0.018
13.381 0.022689280275926 0.017 0.018
13.398 0.054105206811824 0.017 0.018
13.415 0.085521133347722 0.017 0.018
13.432 0.11693705988362 0.017 0.018
13.448 0.148352986419518 0.017 0.018
13.465 0.178023583703422 0.017 0.018
13.482 0.207694180987325 0.017 0.018
13.498 0.235619449019234 0.017 0.018
13.515 0.263544717051144 0.017 0.018
13.532 0.287979326579064 0.017 0.018
13.549 0.312413936106985 0.017 0.018
13.565 0.335103216382911 0.017 0.018
13.582 0.357792496658838 0.017 0.018
13.599 0.376991118430775 0.017 0.018
13.616 0.396189740202713 0.017 0.018
13.632 0.411897703470662 0.017 0.018
13.649 0.427605666738611 0.017 0.018
13.666 0.438077642250577 0.017 0.018
13.683 0.450294947014537 0.017 0.018
13.699 0.457276264022514 0.017 0.018
13.716 0.464257581030492 0.017 0.018
13.733 0.469493568786475 0.017 0.018
13.75 0.471238898038469 0.017 0.018
13.767 0.471238898038469 0.017 0.018
13.783 0.469493568786475 0.017 0.018
13.8 0.466002910282486 0.017 0.018
13.817 0.459021593274509 0.017 0.018
13.834 0.452040276266531 0.017 0.018
13.851 0.441568300754565 0.017 0.018
13.867 0.429350995990605 0.017 0.018
13.884 0.41538836197465 0.017 0.018
13.901 0.399680398706702 0.017 0.018
13.918 0.382227106186758 0.017 0.018
13.934 0.36302848441482 0.017 0.018
13.951 0.342084533390888 0.017 0.018
13.968 0.317649923862968 0.017 0.018
13.985 0.293215314335047 0.017 0.018
14.001 0.268780704807127 0.017 0.018
14.018 0.240855436775217 0.017 0.018
14.035 0.212930168743308 0.017 0.018
14.052 0.185004900711399 0.017 0.018
14.068 0.155334303427495 0.017 0.018
14.085 0.125663706143592 0.017 0.018
14.102 0.094247779607694 0.017 0.018
14.119 0.062831853071796 0.017 0.018
14.135 0.031415926535898 0.017 0.018
14.152 0 0.017 0.018
14.169 -0.031415926535898 0.017 0.018
14.186 -0.062831853071796 0.017 0.018
14.202 -0.094247779607694 0.017 0.018
14.219 -0.123918376891597 0.017 0.018
14.236 -0.153588974175501 0.017 0.018
14.253 -0.183259571459405 0.017 0.018
14.27 -0.211184839491314 0.017 0.018
14.286 -0.237364778271229 0.017 0.018
14.303 -0.263544717051144 0.017 0.018
14.32 -0.287979326579064 0.017 0.018
14.337 -0.310668606854991 0.017 0.018
14.353 -0.333357887130917 0.017 0.018
14.37 -0.354301838154849 0.017 0.018
14.387 -0.371755130674792 0.017 0.018
14.404 -0.387463093942741 0.017 0.018
14.421 -0.401425727958696 0.017 0.018
14.437 -0.411897703470662 0.017 0.018
14.454 -0.422369678982628 0.017 0.018
14.471 -0.429350995990605 0.017 0.018
14.488 -0.436332312998582 0.017 0.018
14.504 -0.438077642250577 0.017 0.018
14.521 -0.439822971502571 0.017 0.018
14.538 -0.439822971502571 0.017 0.018
14.555 -0.436332312998582 0.017 0.018
14.571 -0.431096325242599 0.017 0.018
14.588 -0.424115008234622 0.017 0.018
14.605 -0.41538836197465 0.017 0.018
14.622 -0.40317105721069 0.017 0.018
14.638 -0.389208423194735 0.017 0.018
14.655 -0.375245789178781 0.017 0.018
14.672 -0.357792496658838 0.017 0.018
14.689 -0.336848545634906 0.017 0.018
14.706 -0.315904594610974 0.017 0.018
14.722 -0.294960643587042 0.017 0.018
14.739 -0.268780704807127 0.017 0.018
14.756 -0.244346095279206 0.017 0.018
14.773 -0.218166156499291 0.017 0.018
14.789 -0.188495559215388 0.017 0.018
14.806 -0.158824961931484 0.017 0.018
14.823 -0.12915436464758 0.017 0.018
14.84 -0.099483767363677 0.017 0.018
14.856 -0.068067840827779 0.017 0.018
14.873 -0.038397243543875 0.017 0.018
14.89 -0.006981317007977 0.017 0.018
14.907 0.024434609527921 0.017 0.018
14.924 0.055850536063819 0.017 0.018
14.94 0.087266462599717 0.017 0.018
14.957 0.11693705988362 0.017 0.018
14.974 0.148352986419518 0.017 0.018
14.991 0.176278254451427 0.017 0.018
15.007 0.204203522483337 0.017 0.018
15.024 0.232128790515246 0.017 0.018
15.041 0.258308729295161 0.017 0.018
15.058 0.282743338823081 0.017 0.018
15.074 0.307177948351002 0.017 0.018
15.091 0.329867228626928 0.017 0.018
15.108 0.35081117965086 0.017 0.018
15.125 0.370009801422798 0.017 0.018
15.142 0.387463093942741 0.017 0.018
15.158 0.40317105721069 0.017 0.018
15.175 0.418879020478639 0.017 0.018
15.192 0.429350995990605 0.017 0.018
15.209 0.439822971502571 0.017 0.018
15.225 0.448549617762543 0.017 0.018
15.242 0.45553093477052 0.017 0.018
15.259 0.460766922526503 0.017 0.018
15.276 0.462512251778497 0.017 0.018
15.292 0.462512251778497 0.017 0.018
15.309 0.460766922526503 0.017 0.018
15.326 0.457276264022514 0.017 0.018
15.343 0.450294947014537 0.017 0.018
15.359 0.44331363000656 0.017 0.018
15.376 0.432841654494594 0.017 0.018
15.393 0.420624349730633 0.017 0.018
15.41 0.406661715714679 0.017 0.018
15.427 0.39095375244673 0.017 0.018
15.443 0.373500459926787 0.017 0.018
15.46 0.354301838154849 0.017 0.018
15.477 0.333357887130917 0.017 0.018
15.494 0.310668606854991 0.017 0.018
15.51 0.287979326579064 0.017 0.018
15.527 0.263544717051144 0.017 0.018
15.544 0.235619449019234 0.017 0.018
15.561 0.20943951023932 0.017 0.018
15.577 0.18151424220741 0.017 0.018
15.594 0.151843644923507 0.017 0.018
15.611 0.122173047639603 0.017 0.018
15.628 0.0925024503557 0.017 0.018
15.645 0.061086523819802 0.017 0.018
15.661 0.031415926535898 0.017 0.018
15.678 0 0.017 0.018
15.695 -0.031415926535898 0.017 0.018
15.712 -0.06457718232379 0.017 0.018
15.728 -0.094247779607694 0.017 0.018
15.745 -0.123918376891597 0.017 0.018
15.762 -0.153588974175501 0.017 0.018
15.779 -0.183259571459405 0.017 0.018
15.796 -0.211184839491314 0.017 0.018
15.812 -0.237364778271229 0.017 0.018
15.829 -0.265290046303138 0.017 0.018
15.846 -0.287979326579064 0.017 0.018
15.863 -0.310668606854991 0.017 0.018
15.879 -0.331612557878923 0.017 0.018
15.896 -0.35081117965086 0.017 0.018
15.913 -0.368264472170803 0.017 0.018
15.93 -0.383972435438752 0.017 0.018
15.946 -0.396189740202713 0.017 0.018
15.963 -0.408407044966673 0.017 0.018
15.98 -0.417133691226645 0.017 0.018
15.997 -0.424115008234622 0.017 0.018
16.013 -0.429350995990605 0.017 0.018
16.03 -0.432841654494594 0.017 0.018
16.047 -0.432841654494594 0.017 0.018
16.064 -0.432841654494594 0.017 0.018
16.081 -0.429350995990605 0.017 0.018
16.097 -0.424115008234622 0.017 0.018
16.114 -0.417133691226645 0.017 0.018
16.131 -0.408407044966673 0.017 0.018
16.148 -0.396189740202713 0.017 0.018
16.164 -0.383972435438752 0.017 0.018
16.181 -0.368264472170803 0.017 0.018
16.198 -0.35081117965086 0.017 0.018
16.215 -0.333357887130917 0.017 0.018
16.231 -0.312413936106985 0.017 0.018
16.248 -0.289724655831059 0.017 0.018
16.265 -0.267035375555132 0.017 0.018
16.282 -0.242600766027212 0.017 0.018
16.298 -0.216420827247297 0.017 0.018
16.315 -0.188495559215388 0.017 0.018
16.332 -0.160570291183478 0.017 0.018
16.349 -0.130899693899575 0.017 0.018
16.366 -0.101229096615671 0.017 0.018
16.382 -0.071558499331767 0.017 0.018
16.399 -0.04014257279587 0.017 0.018
16.416 -0.010471975511966 0.017 0.018
16.433 0.020943951023932 0.017 0.018
16.449 0.050614548307836 0.017 0.018
16.466 0.082030474843734 0.017 0.018
16.483 0.109955742875643 0.017 0.018
16.5 0.139626340159546 0.017 0.018
16.516 0.16929693744345 0.017 0.018
16.533 0.197222205475359 0.017 0.018
16.55 0.225147473507269 0.017 0.018
16.567 0.251327412287183 0.017 0.018
16.584 0.275762021815104 0.017 0.018
16.6 0.300196631343025 0.017 0.018
16.617 0.322885911618951 0.017 0.018
16.634 0.343829862642883 0.017 0.018
16.651 0.36302848441482 0.017 0.018
16.667 0.380481776934764 0.017 0.018
16.684 0.396189740202713 0.017 0.018
16.701 0.410152374218667 0.017 0.018
16.718 0.422369678982628 0.017 0.018
16.734 0.432841654494594 0.017 0.018
16.751 0.439822971502571 0.017 0.018
16.768 0.446804288510548 0.017 0.018
16.785 0.450294947014537 0.017 0.018
16.802 0.453785605518526 0.017 0.018
16.818 0.453785605518526 0.017 0.018
16.835 0.452040276266531 0.017 0.018
16.852 0.446804288510548 0.017 0.018
16.869 0.441568300754565 0.017 0.018
16.885 0.432841654494594 0.017 0.018
16.902 0.422369678982628 0.017 0.018
16.919 0.410152374218667 0.017 0.018
16.936 0.396189740202713 0.017 0.018
16.952 0.380481776934764 0.017 0.018
16.969 0.36302848441482 0.017 0.018
16.986 0.343829862642883 0.017 0.018
17.003 0.322885911618951 0.017 0.018
17.02 0.300196631343025 0.017 0.018
17.036 0.277507351067098 0.017 0.018
17.053 0.253072741539178 0.017 0.018
17.07 0.226892802759263 0.017 0.018
17.087 0.198967534727354 0.017 0.018
17.103 0.171042266695444 0.017 0.018
17.12 0.143116998663535 0.017 0.018
17.137 0.113446401379631 0.017 0.018
17.154 0.082030474843734 0.017 0.018
17.17 0.05235987755983 0.017 0.018
17.187 0.024434609527921 0.017 0.018
17.204 -0.006981317007977 0.017 0.018
17.221 -0.036651914291881 0.017 0.018
17.237 -0.068067840827779 0.017 0.018
17.254 -0.097738438111682 0.017 0.018
17.271 -0.125663706143592 0.017 0.018
17.288 -0.155334303427495 0.017 0.018
17.305 -0.183259571459405 0.017 0.018
17.321 -0.20943951023932 0.017 0.018
17.338 -0.23387411976724 0.017 0.018
17.355 -0.258308729295161 0.017 0.018
17.372 -0.280998009571087 0.017 0.018
17.388 -0.303687289847013 0.017 0.018
17.405 -0.324631240870945 0.017 0.018
17.422 -0.343829862642883 0.017 0.018
17.439 -0.359537825910832 0.017 0.018
17.455 -0.375245789178781 0.017 0.018
17.472 -0.389208423194735 0.017 0.018
17.489 -0.399680398706702 0.017 0.018
17.506 -0.408407044966673 0.017 0.018
17.522 -0.41538836197465 0.017 0.018
17.539 -0.420624349730633 0.017 0.018
17.556 -0.424115008234622 0.017 0.018
17.573 -0.425860337486617 0.017 0.018
17.59 -0.424115008234622 0.017 0.018
17.606 -0.420624349730633 0.017 0.018
17.623 -0.41538836197465 0.017 0.018
17.64 -0.408407044966673 0.017 0.018
17.657 -0.399680398706702 0.017 0.018
17.674 -0.387463093942741 0.017 0.018
17.69 -0.375245789178781 0.017 0.018
17.707 -0.359537825910832 0.017 0.018
17.724 -0.343829862642883 0.017 0.018
17.741 -0.324631240870945 0.017 0.018
17.757 -0.303687289847013 0.017 0.018
17.774 -0.280998009571087 0.017 0.018
17.791 -0.258308729295161 0.017 0.018
17.808 -0.23387411976724 0.017 0.018
17.824 -0.20943951023932 0.017 0.018
17.841 -0.18151424220741 0.017 0.018
17.858 -0.153588974175501 0.017 0.018
17.875 -0.125663706143592 0.017 0.018
17.892 -0.095993108859688 0.017 0.018
17.908 -0.066322511575785 0.017 0.018
17.925 -0.036651914291881 0.017 0.018
17.942 -0.005235987755983 0.017 0.018
17.959 0.024434609527921 0.017 0.018
17.976 0.054105206811824 0.017 0.018
17.992 0.083775804095728 0.017 0.018
18.009 0.113446401379631 0.017 0.018
18.025 0.141371669411541 0.017 0.018
18.042 0.16929693744345 0.017 0.018
18.059 0.197222205475359 0.017 0.018
18.076 0.223402144255274 0.017 0.018
18.093 0.249582083035189 0.017 0.018
18.11 0.27401669256311 0.017 0.018
18.126 0.296705972839036 0.017 0.018
18.143 0.317649923862968 0.017 0.018
18.16 0.3385938748869 0.017 0.018
18.176 0.357792496658838 0.017 0.018
18.193 0.375245789178781 0.017 0.018
18.21 0.39095375244673 0.017 0.018
18.227 0.40317105721069 0.017 0.018
18.244 0.41538836197465 0.017 0.018
18.26 0.424115008234622 0.017 0.018
18.277 0.432841654494594 0.017 0.018
18.294 0.438077642250577 0.017 0.018
18.311 0.441568300754565 0.017 0.018
18.327 0.445058959258554 0.017 0.018
18.344 0.445058959258554 0.017 0.018
18.361 0.441568300754565 0.017 0.018
18.378 0.438077642250577 0.017 0.018
18.394 0.432841654494594 0.017 0.018
18.411 0.424115008234622 0.017 0.018
18.428 0.413643032722656 0.017 0.018
18.445 0.401425727958696 0.017 0.018
18.462 0.389208423194735 0.017 0.018
18.478 0.371755130674792 0.017 0.018
18.495 0.354301838154849 0.017 0.018
18.512 0.335103216382911 0.017 0.018
18.529 0.314159265358979 0.017 0.018
18.545 0.291469985083053 0.017 0.018
18.562 0.270526034059121 0.017 0.018
18.579 0.244346095279206 0.017 0.018
18.596 0.218166156499291 0.017 0.018
18.613 0.191986217719376 0.017 0.018
18.629 0.164060949687467 0.017 0.018
18.646 0.136135681655558 0.017 0.018
18.663 0.106465084371654 0.017 0.018
18.68 0.076794487087751 0.017 0.018
18.696 0.047123889803847 0.017 0.018
18.713 0.017453292519943 0.017 0.018
18.73 -0.01221730476396 0.017 0.018
18.747 -0.041887902047864 0.017 0.018
18.763 -0.071558499331767 0.017 0.018
18.78 -0.101229096615671 0.017 0.018
18.797 -0.12915436464758 0.017 0.018
18.814 -0.15707963267949 0.017 0.018
18.83 -0.185004900711399 0.017 0.018
18.847 -0.211184839491314 0.017 0.018
18.864 -0.235619449019234 0.017 0.018
18.881 -0.260054058547155 0.017 0.018
18.897 -0.282743338823081 0.017 0.018
18.914 -0.303687289847013 0.017 0.018
18.931 -0.322885911618951 0.017 0.018
18.948 -0.340339204138894 0.017 0.018
18.965 -0.356047167406843 0.017 0.018
18.982 -0.371755130674792 0.017 0.018
18.998 -0.383972435438752 0.017 0.018
19.015 -0.394444410950718 0.017 0.018
19.032 -0.40317105721069 0.017 0.018
19.048 -0.410152374218667 0.017 0.018
19.065 -0.41538836197465 0.017 0.018
19.082 -0.417133691226645 0.017 0.018
19.099 -0.417133691226645 0.017 0.018
19.115 -0.41538836197465 0.017 0.018
19.132 -0.411897703470662 0.017 0.018
19.149 -0.406661715714679 0.017 0.018
19.166 -0.399680398706702 0.017 0.018
19.182 -0.39095375244673 0.017 0.018
19.199 -0.37873644768277 0.017 0.018
19.216 -0.366519142918809 0.017 0.018
19.233 -0.35081117965086 0.017 0.018
19.25 -0.335103216382911 0.017 0.018
19.267 -0.317649923862968 0.017 0.018
19.283 -0.29845130209103 0.017 0.018
19.3 -0.275762021815104 0.017 0.018
19.317 -0.254818070791172 0.017 0.018
19.333 -0.230383461263251 0.017 0.018
19.35 -0.205948851735331 0.017 0.018
19.367 -0.179768912955416 0.017 0.018
19.384 -0.153588974175501 0.017 0.018
19.401 -0.125663706143592 0.017 0.018
19.417 -0.095993108859688 0.017 0.018
19.434 -0.068067840827779 0.017 0.018
19.451 -0.04014257279587 0.017 0.018
19.468 -0.010471975511966 0.017 0.018
19.484 0.020943951023932 0.017 0.018
19.501 0.050614548307836 0.017 0.018
19.518 0.080285145591739 0.017 0.018
19.535 0.109955742875643 0.017 0.018
19.551 0.137881010907552 0.017 0.018
19.568 0.165806278939461 0.017 0.018
19.585 0.19373154697137 0.017 0.018
19.602 0.219911485751285 0.017 0.018
19.618 0.244346095279206 0.017 0.018
19.635 0.270526034059121 0.017 0.018
19.652 0.293215314335047 0.017 0.018
19.669 0.314159265358979 0.017 0.018
19.685 0.335103216382911 0.017 0.018
19.702 0.352556508902855 0.017 0.018
19.719 0.370009801422798 0.017 0.018
19.736 0.383972435438752 0.017 0.018
19.753 0.397935069454707 0.017 0.018
19.769 0.408407044966673 0.017 0.018
19.786 0.417133691226645 0.017 0.018
19.803 0.425860337486617 0.017 0.018
19.82 0.431096325242599 0.017 0.018
19.836 0.434586983746588 0.017 0.018
19.853 0.436332312998582 0.017 0.018
19.87 0.436332312998582 0.017 0.018
19.887 0.434586983746588 0.017 0.018
19.904 0.429350995990605 0.017 0.018
19.92 0.424115008234622 0.017 0.018
19.937 0.41538836197465 0.017 0.018
19.954 0.404916386462685 0.017 0.018
19.971 0.392699081698724 0.017 0.018
19.987 0.380481776934764 0.017 0.018
20.004 0.364773813666815 0.017 0.018
20.021 0.345575191894877 0.017 0.018
20.038 0.32637657012294 0.017 0.018
20.055 0.307177948351002 0.017 0.018
20.071 0.284488668075076 0.017 0.018
20.088 0.260054058547155 0.017 0.018
20.105 0.235619449019234 0.017 0.018
20.121 0.211184839491314 0.017 0.018
20.139 0.185004900711399 0.017 0.018
20.155 0.15707963267949 0.017 0.018
20.172 0.12915436464758 0.017 0.018
20.189 0.101229096615671 0.017 0.018
20.205 0.071558499331767 0.017 0.018
20.222 0.041887902047864 0.017 0.018
20.239 0.013962634015955 0.017 0.018
20.256 -0.015707963267949 0.017 0.018
20.272 -0.045378560551853 0.017 0.018
20.289 -0.075049157835756 0.017 0.018
20.306 -0.102974425867666 0.017 0.018
20.323 -0.130899693899575 0.017 0.018
20.34 -0.158824961931484 0.017 0.018
20.356 -0.185004900711399 0.017 0.018
20.373 -0.20943951023932 0.017 0.018
20.39 -0.23387411976724 0.017 0.018
20.407 -0.256563400043166 0.017 0.018
20.423 -0.277507351067098 0.017 0.018
20.44 -0.29845130209103 0.017 0.018
20.457 -0.317649923862968 0.017 0.018
20.474 -0.335103216382911 0.017 0.018
20.49 -0.35081117965086 0.017 0.018
20.507 -0.364773813666815 0.017 0.018
20.524 -0.376991118430775 0.017 0.018
20.541 -0.387463093942741 0.017 0.018
20.558 -0.396189740202713 0.017 0.018
20.574 -0.401425727958696 0.017 0.018
20.591 -0.406661715714679 0.017 0.018
20.608 -0.408407044966673 0.017 0.018
20.624 -0.408407044966673 0.017 0.018
20.642 -0.408407044966673 0.017 0.018
20.658 -0.40317105721069 0.017 0.018
20.675 -0.397935069454707 0.017 0.018
20.692 -0.39095375244673 0.017 0.018
20.708 -0.380481776934764 0.017 0.018
20.725 -0.370009801422798 0.017 0.018
20.742 -0.357792496658838 0.017 0.018
20.759 -0.342084533390888 0.017 0.018
20.775 -0.32637657012294 0.017 0.018
20.792 -0.307177948351002 0.017 0.018
20.809 -0.28623399732707 0.017 0.018
20.826 -0.265290046303138 0.017 0.018
20.843 -0.242600766027212 0.017 0.018
20.859 -0.219911485751285 0.017 0.018
20.876 -0.19373154697137 0.017 0.018
20.893 -0.16929693744345 0.017 0.018
20.91 -0.143116998663535 0.017 0.018
20.926 -0.115191730631626 0.017 0.018
20.943 -0.089011791851711 0.017 0.018
20.96 -0.061086523819802 0.017 0.018
20.977 -0.031415926535898 0.017 0.018
20.993 -0.003490658503989 0.017 0.018
21.01 0.024434609527921 0.017 0.018
21.027 0.05235987755983 0.017 0.018
21.044 0.080285145591739 0.017 0.018
21.061 0.108210413623648 0.017 0.018
21.077 0.136135681655558 0.017 0.018
21.094 0.162315620435473 0.017 0.018
21.111 0.186750229963393 0.017 0.018
21.128 0.212930168743308 0.017 0.018
21.144 0.235619449019234 0.017 0.018
21.161 0.258308729295161 0.017 0.018
21.178 0.279252680319093 0.017 0.018
21.195 0.300196631343025 0.017 0.018
21.211 0.317649923862968 0.017 0.018
21.228 0.335103216382911 0.017 0.018
21.245 0.35081117965086 0.017 0.018
21.262 0.364773813666815 0.017 0.018
21.279 0.376991118430775 0.017 0.018
21.295 0.387463093942741 0.017 0.018
21.312 0.396189740202713 0.017 0.018
21.329 0.40317105721069 0.017 0.018
21.346 0.406661715714679 0.017 0.018
21.362 0.410152374218667 0.017 0.018
21.379 0.411897703470662 0.017 0.018
21.396 0.410152374218667 0.017 0.018
21.413 0.408407044966673 0.017 0.018
21.429 0.404916386462685 0.017 0.018
21.446 0.397935069454707 0.017 0.018
21.463 0.389208423194735 0.017 0.018
21.48 0.37873644768277 0.017 0.018
21.496 0.368264472170803 0.017 0.018
21.513 0.354301838154849 0.017 0.018
21.53 0.3385938748869 0.017 0.018
21.547 0.322885911618951 0.017 0.018
21.564 0.303687289847013 0.017 0.018
21.58 0.284488668075076 0.017 0.018
21.597 0.263544717051144 0.017 0.018
21.614 0.240855436775217 0.017 0.018
21.631 0.218166156499291 0.017 0.018
21.647 0.19373154697137 0.017 0.018
21.664 0.167551608191456 0.017 0.018
21.681 0.141371669411541 0.017 0.018
21.698 0.115191730631626 0.017 0.018
21.714 0.087266462599717 0.017 0.018
21.731 0.061086523819802 0.017 0.018
21.748 0.033161255787892 0.017 0.018
21.765 0.003490658503989 0.017 0.018
21.782 -0.022689280275926 0.017 0.018
21.799 -0.050614548307836 0.017 0.018
21.815 -0.078539816339745 0.017 0.018
21.832 -0.10471975511966 0.017 0.018
21.849 -0.132645023151569 0.017 0.018
21.865 -0.15707963267949 0.017 0.018
21.882 -0.183259571459405 0.017 0.018
21.899 -0.207694180987325 0.017 0.018
21.916 -0.232128790515246 0.017 0.018
21.932 -0.254818070791172 0.017 0.018
21.949 -0.275762021815104 0.017 0.018
21.966 -0.293215314335047 0.017 0.018
21.983 -0.312413936106985 0.017 0.018
22 -0.329867228626928 0.017 0.018
22.016 -0.345575191894877 0.017 0.018
22.033 -0.357792496658838 0.017 0.018
22.05 -0.370009801422798 0.017 0.018
22.067 -0.380481776934764 0.017 0.018
22.083 -0.387463093942741 0.017 0.018
22.1 -0.392699081698724 0.017 0.018
22.117 -0.396189740202713 0.017 0.018
22.134 -0.397935069454707 0.017 0.018
22.15 -0.399680398706702 0.017 0.018
22.167 -0.397935069454707 0.017 0.018
22.184 -0.394444410950718 0.017 0.018
22.201 -0.387463093942741 0.017 0.018
22.218 -0.37873644768277 0.017 0.018
22.234 -0.370009801422798 0.017 0.018
22.251 -0.357792496658838 0.017 0.018
22.268 -0.343829862642883 0.017 0.018
22.285 -0.329867228626928 0.017 0.018
22.301 -0.314159265358979 0.017 0.018
22.318 -0.294960643587042 0.017 0.018
22.335 -0.275762021815104 0.017 0.018
22.352 -0.254818070791172 0.017 0.018
22.369 -0.232128790515246 0.017 0.018
22.385 -0.207694180987325 0.017 0.018
22.402 -0.183259571459405 0.017 0.018
22.419 -0.158824961931484 0.017 0.018
22.436 -0.132645023151569 0.017 0.018
22.452 -0.106465084371654 0.017 0.018
22.469 -0.078539816339745 0.017 0.018
22.486 -0.05235987755983 0.017 0.018
22.503 -0.022689280275926 0.017 0.018
22.519 0.005235987755983 0.017 0.018
22.536 0.033161255787892 0.017 0.018
22.553 0.061086523819802 0.017 0.018
22.57 0.087266462599717 0.017 0.018
22.586 0.115191730631626 0.017 0.018
22.603 0.141371669411541 0.017 0.018
22.62 0.165806278939461 0.017 0.018
22.637 0.191986217719376 0.017 0.018
22.654 0.216420827247297 0.017 0.018
22.67 0.239110107523223 0.017 0.018
22.687 0.261799387799149 0.017 0.018
22.704 0.280998009571087 0.017 0.018
22.721 0.300196631343025 0.017 0.018
22.737 0.317649923862968 0.017 0.018
22.754 0.335103216382911 0.017 0.018
